"season","week","player_id","player_name","team","points","is_available","ppg","true_position","mfl_position","vbd_mfl","vbd_true"
2020,"YTD",13893,"Sherfield, Trent","ARI",12,"1",0.8,"WR","WR",-10.694,-10.694
2020,"YTD",15187,"Miller, Herb","FA",12,"1",3,"DB","DB",-9.286,-9.286
2020,"YTD",11282,"Spence, Akeem","NEP",12,"1",2,"DL","DL",-5.333,-5.625
2020,"YTD",14883,"Davidson, Marlon","ATL",12,"1",1.5,"DL","DL",-5.833,-6.125
2020,"YTD",13799,"Fitts, Kylie","ARI",12,"1",0.923,"LB","LB",-10.462,-8.144
2020,"YTD",10981,"Levine, Anthony","BAL",12,"1",0.8,"DB","DB",-11.486,-11.486
2020,"YTD",14211,"Long, David","LAR",12,"1",0.75,"DB","DB",-11.536,-11.536
2020,"YTD",12099,"Mauro, Josh","FA",12,"1",4,"DL","DL",-3.333,-3.625
2020,"YTD",11720,"Barr, Anthony","MIN",12,"0",6,"LB","LB",-5.385,-3.067
2020,"YTD",14713,"Jackson, Robert","CLE",12,"1",1.2,"DB","DB",-11.086,-11.086
2020,"YTD",12834,"Seymour, Kevon","PHI",12,"1",6,"DB","DB",-6.286,-6.286
2020,"YTD",13228,"Hooker, Malik","IND",12,"1",6,"DB","DB",-6.286,-6.286
2020,"YTD",15140,"Lewis, Cam","BUF",12,"1",6,"DB","DB",-6.286,-6.286
2020,"YTD",14147,"Bosa, Nick","SFO",12,"0",6,"DL","DL",-1.333,-1.625
2018,"YTD",13564,"Ficken, Sam","SEA",11.9,"1",5.95,"PK","PK",-2.162,-2.162
2019,"YTD",12164,"Davis, Mike","CAR",11.9,"1",0.992,"RB","RB",-8.696,-8.696
2020,"YTD",14936,"Asiasi, Devin","NEP",11.9,"0",1.322,"TE","TE",-9.057,-9.057
2019,"YTD",11555,"Davis, Cody","JAC",11.7,"1",0.731,"DB","DB",-9.394,-9.394
2019,"YTD",13999,"Beebe, Chad","MIN",11.69,"1",3.897,"WR","WR",-7.197,-7.197
2017,"YTD",11150,"Smith, Geno","NYG",11.68,"1",5.84,"QB","QB",-10.765,-10.765
2020,"YTD",12476,"Heinicke, Taylor","WAS",11.68,"1",11.68,"QB","QB",-6.847,-6.847
2017,"YTD",11474,"Line, Zach","NOS",11.6,"1",0.967,"RB","RB",-8.327,-8.327
2017,"YTD",13116,"Mahomes, Patrick","KCC",11.36,"0",11.36,"QB","QB",-5.245,-5.245
2019,"YTD",10514,"Bellore, Nick","SEA",11.3,"1",0.807,"RB","RB",-8.881,-8.881
2020,"YTD",12955,"Manhertz, Chris","CAR",11.2,"1",0.7,"TE","TE",-9.679,-9.679
2017,"YTD",13472,"Woodson-Luster, Xavier","FA",11,"1",1.222,"LB","LB",-8.466,-10.163
2017,"YTD",11725,"Attaochu, Jeremiah","LAC",11,"1",2.75,"LB","LB",-4.85,-4.938
2017,"YTD",13261,"Melifonwu, Obi","OAK",11,"0",2.2,"DB","DB",-8.256,-8.256
2017,"YTD",13213,"Williams, Tim","BAL",11,"1",1.375,"LB","LB",-8.313,-10.01
2017,"YTD",13276,"Sutton, Cameron","PIT",11,"1",2.2,"DB","DB",-8.256,-8.256
2017,"YTD",11087,"Thorpe, Neiko","SEA",11,"1",0.786,"DB","DB",-9.67,-9.67
2017,"YTD",13288,"Jenkins, Rayshawn","LAC",11,"1",0.733,"DB","DB",-9.723,-9.723
2017,"YTD",9816,"Berry, Eric","KCC",11,"0",11,"DB","DB",0.544,0.544
2017,"YTD",13475,"Harris, Nigel","FA",11,"1",2.75,"LB","LB",-6.938,-8.635
2018,"YTD",12780,"Ridgeway, Hassan","IND",11,"1",2.2,"DL","DL",-7.383,-5.862
2018,"YTD",13828,"Taylor, Jullian","SFO",11,"1",1.833,"DL","DL",-7.75,-6.229
2018,"YTD",12813,"Houston-Carson, DeAndre","CHI",11,"1",0.846,"DB","DB",-9.716,-9.716
2018,"YTD",11719,"McCullers, Daniel","PIT",11,"1",0.733,"DL","DL",-8.85,-7.329
2018,"YTD",9841,"Robinson, Patrick","NOS",11,"1",3.667,"DB","DB",-6.895,-6.895
2018,"YTD",13676,"Smythe, Durham","MIA",11,"1",0.733,"TE","TE",-7.43,-7.43
2018,"YTD",12536,"Irving, David","DAL",11,"1",5.5,"DL","DL",-4.083,-2.562
2019,"YTD",14270,"Epps, Marcus","PHI",11,"1",0.786,"DB","DB",-9.339,-9.339
2019,"YTD",13926,"Board, Chris","BAL",11,"1",0.733,"LB","LB",-9.142,-8.455
2019,"YTD",10103,"McManis, Sherrick","CHI",11,"1",1.222,"DB","DB",-8.903,-8.903
2019,"YTD",14377,"Anderson, Abdullah","CHI",11,"1",2.2,"DL","DL",-5.05,-6.675
2019,"YTD",12738,"Burns, Artie","PIT",11,"1",1.1,"DB","DB",-9.025,-9.025
2019,"YTD",10874,"Bethel, Justin","NEP",11,"1",0.688,"DB","DB",-9.437,-9.437
2020,"YTD",14893,"Baun, Zack","NOS",11,"0",0.733,"LB","LB",-10.652,-8.334
2020,"YTD",13559,"Malveaux, Cameron","CLE",11,"1",5.5,"LB","LB",-5.885,-3.567
2020,"YTD",13735,"Turay, Kemoko","IND",11,"0",1.571,"DL","DL",-5.762,-6.054
2020,"YTD",15206,"Bradley, Ja'Marcus","CLE",11,"1",11,"WR","WR",-0.494,-0.494
2020,"YTD",13365,"O'Connor, Pat","TBB",11,"1",0.688,"DL","DL",-6.645,-6.937
2020,"YTD",14942,"Burgess, Terrell","LAR",11,"1",1.571,"DB","DB",-10.715,-10.715
2020,"YTD",14988,"Bradley, Shaun","PHI",11,"1",0.733,"LB","LB",-10.652,-8.334
2018,"YTD",11152,"Glennon, Mike","ARI",10.96,"1",5.48,"QB","QB",-13.146,-13.146
2017,"YTD",12209,"Koyack, Ben","JAC",10.8,"1",0.675,"TE","TE",-7.688,-7.688
2017,"YTD",12996,"Cross, Alan","TBB",10.8,"1",1.35,"TE","TE",-7.013,-7.013
2017,"YTD",13531,"Whitehead, Jermaine","GBP",10.7,"1",1.337,"DB","DB",-9.119,-9.119
2018,"YTD",13134,"Foreman, D'Onta","HOU",10.7,"0",10.7,"RB","RB",-3.3,-3.3
2018,"YTD",13044,"Lengel, Matt","CIN",10.7,"1",0.973,"TE","TE",-7.19,-7.19
2020,"YTD",13857,"Yelder, Deon","KCC",10.6,"1",0.757,"TE","TE",-9.622,-9.622
2020,"YTD",15214,"Dafney, Dominique","GBP",10.6,"1",5.3,"TE","TE",-5.079,-5.079
2018,"YTD",4397,"Nix, Roosevelt","PIT",10.56,"1",0.66,"RB","RB",-13.34,-13.34
2017,"YTD",12264,"Zenner, Zach","DET",10.46,"1",1.307,"RB","RB",-7.987,-7.987
2020,"YTD",14977,"Osborn, K.J.","MIN",10.44,"1",1.16,"WR","WR",-10.334,-10.334
2018,"YTD",13172,"Brown, Noah","DAL",10.4,"1",1.3,"WR","WR",-9.023,-9.023
2017,"YTD",11964,"Perry, Senorise","MIA",10.36,"1",0.647,"RB","RB",-8.647,-8.647
2017,"YTD",11100,"DiMarco, Patrick","BUF",10.32,"1",0.645,"RB","RB",-8.649,-8.649
2020,"YTD",13369,"Carter, Cethan","CIN",10.3,"1",0.687,"TE","TE",-9.692,-9.692
2020,"YTD",15109,"Westbrook, Nick","TEN",10.3,"1",0.792,"WR","WR",-10.702,-10.702
2020,"YTD",12850,"Fejedelem, Clayton","MIA",10.3,"1",0.792,"DB","DB",-11.494,-11.494
2018,"YTD",11100,"DiMarco, Patrick","BUF",10.1,"1",0.631,"RB","RB",-13.369,-13.369
2017,"YTD",13479,"Davis, Michael","LAC",10.08,"1",1.12,"DB","DB",-9.336,-9.336
2017,"YTD",11374,"Means, Steven","PHI",10,"1",2,"DL","DL",-5.6,-5.688
2017,"YTD",12803,"Christian, Marqui","LAR",10,"1",0.833,"DB","DB",-9.623,-9.623
2017,"YTD",12693,"Calhoun, Shilique","OAK",10,"1",1.111,"DL","DL",-8.577,-10.274
2017,"YTD",13212,"Wormley, Chris","BAL",10,"1",1.429,"DL","DL",-6.171,-6.259
2017,"YTD",13320,"Eligwe, Ukeme","KCC",10,"1",0.714,"LB","LB",-8.974,-10.671
2017,"YTD",12978,"Goodwin, C.J.","ARI",10,"1",0.714,"DB","DB",-9.742,-9.742
2017,"YTD",13083,"Elliott, Javien","TBB",10,"1",0.667,"DB","DB",-9.789,-9.789
2018,"YTD",13543,"Jones, Joseph","DEN",10,"1",0.625,"LB","LB",-9.375,-8.687
2018,"YTD",13504,"McRae, Tony","CIN",10,"1",0.833,"DB","DB",-9.729,-9.729
2018,"YTD",13293,"Reeves-Maybin, Jalen","DET",10,"0",1.111,"LB","LB",-8.889,-8.201
2018,"YTD",11789,"Ellis, Justin","OAK",10,"1",1.667,"DL","DL",-7.916,-6.395
2018,"YTD",13755,"Holmes, Jalyn","MIN",10,"1",2.5,"DL","DL",-7.083,-5.562
2018,"YTD",13537,"Bower, Tashawn","MIN",10,"1",2,"LB","LB",-7.583,-6.062
2018,"YTD",11776,"Brooks, Terrence","NYJ",10,"1",0.625,"DB","DB",-9.937,-9.937
2018,"YTD",13442,"Smith, Maurice","MIA",10,"1",1.429,"DB","DB",-9.133,-9.133
2018,"YTD",13773,"McIntosh, RJ","NYG",10,"1",1.667,"DL","DL",-7.916,-6.395
2019,"YTD",13693,"Phillips, Harrison","BUF",10,"1",3.333,"DL","DL",-3.917,-5.542
2019,"YTD",13327,"Evans, Jordan","CIN",10,"1",0.625,"LB","LB",-9.25,-8.563
2019,"YTD",12776,"Killebrew, Miles","DET",10,"1",0.667,"DB","DB",-9.458,-9.458
2019,"YTD",12748,"Davis, Sean","PIT",10,"1",10,"DB","DB",-0.125,-0.125
2019,"YTD",11261,"Moore, Damontre","SFO",10,"1",5,"DL","DL",-2.25,-3.875
2019,"YTD",12372,"Nzeocha, Mark","SFO",10,"1",0.625,"LB","LB",-9.25,-8.563
2019,"YTD",14595,"Strong, Kevin","DET",10,"1",1.25,"DL","DL",-6,-7.625
2019,"YTD",13310,"Lee, Marquel","OAK",10,"1",2,"LB","LB",-7.875,-7.188
2019,"YTD",14259,"Miller, Jordan","ATL",10,"1",1,"DB","DB",-9.125,-9.125
2019,"YTD",14150,"Bryant, Austin","DET",10,"1",2.5,"DL","DL",-4.75,-6.375
2020,"YTD",13468,"Washington, Charles","ARI",10,"1",0.667,"DB","DB",-11.619,-11.619
2020,"YTD",12783,"Bush, Deon","CHI",10,"1",0.909,"DB","DB",-11.377,-11.377
2020,"YTD",13444,"Munson, Calvin","MIA",10,"1",0.625,"LB","LB",-10.76,-8.442
2020,"YTD",12758,"Bullard, Jonathan","SEA",10,"1",1.667,"DL","DL",-5.666,-5.958
2020,"YTD",14401,"Eguavoen, Sam","MIA",10,"1",0.625,"LB","LB",-10.76,-8.442
2020,"YTD",15009,"Davis, Carlos","PIT",10,"1",1.429,"DL","DL",-5.904,-6.196
2020,"YTD",14152,"Jackson, Joe","CLE",10,"1",3.333,"DL","DL",-4,-4.292
2020,"YTD",10831,"Wilber, Kyle","LVR",10,"1",0.625,"LB","LB",-10.76,-8.442
2019,"YTD",11151,"Barkley, Matt","BUF",9.96,"1",4.98,"QB","QB",-12.063,-12.063
2019,"YTD",14669,"Nixon, Keisean","OAK",9.89,"1",0.706,"DB","DB",-9.419,-9.419
2017,"YTD",11101,"Develin, James","NEP",9.8,"1",0.613,"RB","RB",-8.681,-8.681
2018,"YTD",13315,"Saubert, Eric","ATL",9.8,"1",0.613,"TE","TE",-7.55,-7.55
2017,"YTD",13282,"Langley, Brendan","DEN",9.79,"1",0.89,"DB","DB",-9.566,-9.566
2020,"YTD",13871,"Hilliard, Dontrell","HOU",9.75,"1",1.393,"RB","RB",-8.622,-8.622
2017,"YTD",13391,"Hollister, Jacob","NEP",9.7,"1",0.647,"TE","TE",-7.716,-7.716
2019,"YTD",13326,"Armah, Alexander","CAR",9.7,"1",0.606,"RB","RB",-9.082,-9.082
2020,"YTD",13916,"Howell, Buddy","HOU",9.7,"1",0.693,"RB","RB",-9.322,-9.322
2017,"YTD",13544,"Wilson, Bobo","TBB",9.6,"1",3.2,"WR","WR",-7.427,-7.427
2020,"YTD",13630,"Sutton, Courtland","DEN",9.6,"0",9.6,"WR","WR",-1.894,-1.894
2020,"YTD",15103,"Gilliam, Reggie","BUF",9.6,"1",0.738,"TE","TE",-9.641,-9.641
2020,"YTD",13930,"Turner, Zeke","ARI",9.6,"1",0.6,"LB","LB",-10.785,-8.467
2018,"YTD",13641,"McCloud, Ray-Ray","BUF",9.54,"1",0.954,"WR","WR",-9.369,-9.369
2017,"YTD",13280,"Williams, Chad","ARI",9.4,"0",1.567,"WR","WR",-9.06,-9.06
2019,"YTD",14552,"Blasingame, Khari","TEN",9.4,"1",1.567,"RB","RB",-8.121,-8.121
2020,"YTD",14826,"Pierce, Artavis","CHI",9.4,"1",1.88,"RB","RB",-8.135,-8.135
2017,"YTD",13240,"Hill, Brian","CIN",9.3,"1",1.329,"RB","RB",-7.965,-7.965
2017,"YTD",13194,"Sprinkle, Jeremy","WAS",9.3,"1",0.845,"TE","TE",-7.518,-7.518
2019,"YTD",13369,"Carter, Cethan","CIN",9.3,"1",0.62,"TE","TE",-7.942,-7.942
2020,"YTD",13940,"Mundt, Johnny","LAR",9.3,"1",0.581,"TE","TE",-9.798,-9.798
2018,"YTD",13391,"Hollister, Jacob","NEP",9.2,"1",1.15,"TE","TE",-7.013,-7.013
2018,"YTD",8416,"Walker, Delanie","TEN",9.2,"0",9.2,"TE","TE",1.037,1.037
2020,"YTD",12443,"Kumerow, Jake","BUF",9.2,"1",1.533,"WR","WR",-9.961,-9.961
2018,"YTD",13911,"Willies, Derrick","CLE",9.1,"1",1.82,"WR","WR",-8.503,-8.503
2019,"YTD",13811,"Smith, Tremon","PHI",9.09,"1",1.136,"DB","DB",-8.989,-8.989
2020,"YTD",12921,"Lewis, Tommylee","FA",9.02,"1",1.804,"WR","WR",-9.69,-9.69
2020,"YTD",10413,"Taylor, Tyrod","LAC",9.02,"1",4.51,"QB","QB",-14.017,-14.017
2017,"YTD",10831,"Wilber, Kyle","DAL",9,"1",0.562,"LB","LB",-9.126,-10.823
2017,"YTD",13439,"Odom, Chris","GBP",9,"1",1.5,"DL","DL",-8.188,-9.885
2017,"YTD",12906,"Wilson, Jarrod","JAC",9,"1",0.6,"DB","DB",-9.856,-9.856
2017,"YTD",11355,"Wreh-Wilson, Blidi","ATL",9,"1",1.125,"DB","DB",-9.331,-9.331
2017,"YTD",13468,"Washington, Charles","DET",9,"1",0.818,"DB","DB",-9.638,-9.638
2017,"YTD",11815,"Benwikere, Bene","DAL",9,"1",0.75,"DB","DB",-9.706,-9.706
2017,"YTD",11807,"Urban, Brent","BAL",9,"1",3,"DL","DL",-4.6,-4.688
2018,"YTD",12486,"Marlowe, Dean","BUF",9,"1",4.5,"DB","DB",-6.062,-6.062
2018,"YTD",13211,"Watkins, Carlos","HOU",9,"1",2.25,"DL","DL",-7.333,-5.812
2018,"YTD",12974,"Dangerfield, Jordan","PIT",9,"1",0.562,"DB","DB",-10,-10
2018,"YTD",13256,"Bowser, Tyus","BAL",9,"1",0.6,"DL","LB",-9.4,-7.462
2018,"YTD",12851,"Matakevich, Tyler","PIT",9,"1",0.562,"LB","LB",-9.438,-8.75
2018,"YTD",13269,"Basham, Tarell","NYJ",9,"1",0.75,"DL","DL",-8.833,-7.312
2018,"YTD",10549,"McClellan, Albert","NEP",9,"1",0.692,"LB","LB",-9.308,-8.62
2018,"YTD",13766,"Watts, Armani","KCC",9,"1",1.8,"DB","DB",-8.762,-8.762
2018,"YTD",12223,"Orchard, Nate","FA",9,"1",2.25,"DL","DL",-7.333,-5.812
2018,"YTD",11799,"Aikens, Walt","MIA",9,"1",0.562,"DB","DB",-10,-10
2018,"YTD",10906,"Stupar, Nathan","NYG",9,"1",0.562,"LB","LB",-9.438,-8.75
2019,"YTD",12695,"Zettel, Anthony","SFO",9,"1",1.8,"DL","DL",-5.45,-7.075
2019,"YTD",9200,"Slater, Matt","NEP",9,"1",0.562,"WR","WR",-10.532,-10.532
2019,"YTD",14206,"Hill, Trysten","DAL",9,"1",1.286,"DL","DL",-5.964,-7.589
2019,"YTD",11779,"Martin, Kareem","NYG",9,"1",1.8,"LB","LB",-8.075,-7.388
2019,"YTD",10737,"Benjamin, Travis","LAC",9,"1",1.8,"WR","WR",-9.294,-9.294
2019,"YTD",13923,"Adeniyi, Ola","PIT",9,"1",0.562,"LB","LB",-9.313,-8.626
2019,"YTD",13324,"Smart, Tanzel","LAR",9,"1",0.692,"DL","DL",-6.558,-8.183
2019,"YTD",14201,"Williams, Joejuan","NEP",9,"1",1,"DB","DB",-9.125,-9.125
2019,"YTD",13898,"Joseph, Greg","TEN",9,"1",4.5,"PK","PK",-3.428,-3.428
2019,"YTD",13435,"Coley, Trevon","IND",9,"1",1.286,"DL","DL",-5.964,-7.589
2019,"YTD",13942,"Gray, J.T.","NOS",9,"1",0.562,"DB","DB",-9.563,-9.563
2019,"YTD",14301,"Broughton, Cortez","LAC",9,"1",4.5,"DL","DL",-2.75,-4.375
2019,"YTD",14257,"Speed, E.J.","IND",9,"1",0.75,"LB","LB",-9.125,-8.438
2019,"YTD",12281,"Richards, Jordan","BAL",9,"1",0.75,"DB","DB",-9.375,-9.375
2019,"YTD",13750,"Burks, Oren","GBP",9,"1",0.75,"LB","LB",-9.125,-8.438
2019,"YTD",11285,"Williams, Sylvester","LAC",9,"1",1.8,"DL","DL",-5.45,-7.075
2020,"YTD",14951,"Lynch, James","MIN",9,"1",1,"DL","DL",-6.333,-6.625
2020,"YTD",14220,"Ximines, Oshane","NYG",9,"1",2.25,"DL","DL",-5.083,-5.375
2020,"YTD",14012,"Ford, Mike","DET",9,"1",1,"DB","DB",-11.286,-11.286
2020,"YTD",10766,"Irvin, Bruce","SEA",9,"1",4.5,"DL","DL",-2.833,-3.125
2020,"YTD",13305,"Hairston, Nate","DEN",9,"1",1.8,"DB","DB",-10.486,-10.486
2020,"YTD",13336,"Ledbetter, Jeremiah","TBB",9,"1",3,"DL","DL",-4.333,-4.625
2020,"YTD",15160,"Black, Henry","GBP",9,"1",1.125,"DB","DB",-11.161,-11.161
2020,"YTD",12325,"Burton, Michael","NOS",8.9,"1",0.593,"RB","RB",-9.422,-9.422
2020,"YTD",11177,"Barner, Kenjon","TBB",8.76,"1",1.46,"RB","RB",-8.555,-8.555
2017,"YTD",12845,"Washington, Dwayne","DET",8.73,"0",1.746,"RB","RB",-7.548,-7.548
2020,"YTD",15060,"Streveler, Chris","ARI",8.7,"1",1.74,"QB","QB",-16.787,-16.787
2019,"YTD",12916,"Holton, Johnny","PIT",8.65,"1",0.541,"WR","WR",-10.553,-10.553
2017,"YTD",11250,"Eifert, Tyler","CIN",8.6,"0",4.3,"TE","TE",-4.063,-4.063
2017,"YTD",13197,"Roberts, Michael","DET",8.6,"1",0.573,"TE","TE",-7.79,-7.79
2020,"YTD",13234,"Mack, Marlon","IND",8.6,"0",8.6,"RB","RB",-1.415,-1.415
2017,"YTD",12644,"Madden, Tre","SEA",8.5,"1",1.062,"RB","RB",-8.232,-8.232
2017,"YTD",13387,"Johnson, Marcus","PHI",8.5,"1",0.85,"WR","WR",-9.777,-9.777
2017,"YTD",10932,"Bolden, Brandon","NEP",8.4,"1",0.525,"RB","RB",-8.769,-8.769
2019,"YTD",13641,"McCloud, Ray-Ray","BUF",8.32,"1",1.387,"WR","WR",-9.707,-9.707
2020,"YTD",14552,"Blasingame, Khari","TEN",8.23,"1",0.549,"RB","RB",-9.466,-9.466
2018,"YTD",11640,"Bridgewater, Teddy","NOS",8.22,"0",1.644,"QB","QB",-16.982,-16.982
2019,"YTD",13953,"Thomas, Tavierre","CLE",8.12,"1",0.508,"DB","DB",-9.617,-9.617
2017,"YTD",11229,"Wheaton, Markus","CHI",8.1,"1",0.736,"WR","WR",-9.891,-9.891
2019,"YTD",12898,"Travis, Ross","NYJ",8.1,"1",2.7,"TE","TE",-5.862,-5.862
2020,"YTD",15042,"Ward, Jonathan","ARI",8.1,"1",0.579,"RB","RB",-9.436,-9.436
2017,"YTD",10410,"Harris, Dwayne","NYG",8.04,"1",1.608,"WR","WR",-9.019,-9.019
2018,"YTD",12464,"Byrd, Damiere","CAR",8.02,"1",1.002,"WR","WR",-9.321,-9.321
2017,"YTD",13075,"Milton, Chris","IND",8,"1",0.571,"DB","DB",-9.885,-9.885
2017,"YTD",12841,"Weatherly, Stephen","MIN",8,"1",0.533,"DL","DL",-7.067,-7.155
2017,"YTD",11261,"Moore, Damontre","FA",8,"1",2.667,"DL","DL",-4.933,-5.021
2017,"YTD",10861,"Crawford, Jack","ATL",8,"1",2,"DL","DL",-5.6,-5.688
2018,"YTD",11355,"Wreh-Wilson, Blidi","ATL",8,"1",2.667,"DB","DB",-7.895,-7.895
2018,"YTD",13271,"Rivers, Derek","NEP",8,"0",1.333,"DL","DL",-8.25,-6.729
2018,"YTD",13853,"Moore, Skai","IND",8,"1",0.889,"LB","LB",-9.111,-8.423
2018,"YTD",13075,"Milton, Chris","IND",8,"1",0.533,"DB","DB",-10.029,-10.029
2018,"YTD",13761,"Averett, Anthony","BAL",8,"1",0.727,"DB","DB",-9.835,-9.835
2018,"YTD",12710,"Brothers, Kentrell","MIN",8,"1",0.667,"LB","LB",-9.333,-8.645
2019,"YTD",12690,"Spence, Noah","NOS",8,"1",1.143,"DL","DL",-8.732,-8.045
2019,"YTD",13956,"Chandler, Sean","NYG",8,"1",0.615,"DB","DB",-9.51,-9.51
2019,"YTD",13769,"Street, Kentavius","SFO",8,"1",2.667,"DL","DL",-4.583,-6.208
2019,"YTD",13857,"Yelder, Deon","KCC",8,"1",1,"TE","TE",-7.562,-7.562
2019,"YTD",11087,"Thorpe, Neiko","SEA",8,"1",1.143,"DB","DB",-8.982,-8.982
2019,"YTD",14152,"Jackson, Joe","DAL",8,"1",1.333,"DL","DL",-5.917,-7.542
2019,"YTD",12544,"Everett, Deshazor","WAS",8,"1",1.143,"DB","DB",-8.982,-8.982
2019,"YTD",14096,"Ozigbo, Devine","JAC",8,"0",0.8,"RB","RB",-8.888,-8.888
2019,"YTD",14306,"Dogbe, Michael","ARI",8,"1",1,"DL","DL",-6.25,-7.875
2019,"YTD",13687,"Lewis, Tyquan","IND",8,"1",0.889,"DL","DL",-6.361,-7.986
2019,"YTD",11000,"Stanford, Julian","BUF",8,"1",0.5,"LB","LB",-9.375,-8.688
2019,"YTD",14146,"Sample, Drew","CIN",8,"1",0.889,"TE","TE",-7.673,-7.673
2019,"YTD",11333,"Short, Kawann","CAR",8,"1",4,"DL","DL",-3.25,-4.875
2019,"YTD",13943,"Davis, Tae","CLE",8,"1",0.615,"LB","LB",-9.26,-8.573
2019,"YTD",14681,"Harris, Demone","KCC",8,"1",2,"DL","DL",-5.25,-6.875
2019,"YTD",13297,"Glasgow, Ryan","CIN",8,"1",1.6,"DL","DL",-5.65,-7.275
2019,"YTD",11789,"Ellis, Justin","BAL",8,"1",2,"DL","DL",-5.25,-6.875
2019,"YTD",14184,"Abram, Johnathan","OAK",8,"0",8,"DB","DB",-2.125,-2.125
2019,"YTD",13806,"Elliott, DeShon","BAL",8,"1",1.333,"DB","DB",-8.792,-8.792
2019,"YTD",10819,"Crawford, Tyrone","DAL",8,"1",2,"DL","DL",-5.25,-6.875
2020,"YTD",14885,"Zuniga, Jabari","NYJ",8,"1",1,"DL","DL",-10.385,-8.067
2020,"YTD",14398,"Parker, Steven","DAL",8,"1",1,"DB","DB",-11.286,-11.286
2020,"YTD",14738,"Rush, Anthony","GBP",8,"1",1.6,"DL","DL",-5.733,-6.025
2020,"YTD",13013,"Hamilton, Woodrow","CAR",8,"1",1.6,"DL","DL",-5.733,-6.025
2020,"YTD",14421,"Harris, Trent","NYG",8,"1",2,"DL","DL",-5.333,-5.625
2020,"YTD",14941,"Taylor, Davion","PHI",8,"0",0.667,"LB","LB",-10.718,-8.4
2020,"YTD",13701,"O'Daniel, Dorian","KCC",8,"1",0.727,"LB","LB",-10.658,-8.34
2020,"YTD",12957,"Crawley, Ken","NOS",8,"1",1.333,"DB","DB",-10.953,-10.953
2020,"YTD",13786,"Brown, Andrew","HOU",8,"1",1.143,"DL","DL",-6.19,-6.482
2019,"YTD",12845,"Washington, Dwayne","NOS",7.96,"1",0.498,"RB","RB",-9.19,-9.19
2017,"YTD",12823,"Watt, Derek","LAC",7.9,"1",0.494,"RB","RB",-8.8,-8.8
2018,"YTD",13999,"Beebe, Chad","MIN",7.9,"1",2.633,"WR","WR",-7.69,-7.69
2020,"YTD",14861,"Johnson, Juwan","NOS",7.9,"1",1.129,"TE","TE",-10.365,-10.365
2020,"YTD",15123,"Thompson, Colin","CAR",7.7,"1",0.856,"TE","TE",-9.523,-9.523
2020,"YTD",13326,"Armah, Alexander","CAR",7.7,"1",0.481,"RB","RB",-9.534,-9.534
2018,"YTD",13862,"Cracraft, River","DEN",7.69,"1",0.961,"WR","WR",-9.362,-9.362
2017,"YTD",12640,"Ferguson, Josh","IND",7.68,"1",0.768,"RB","RB",-8.526,-8.526
2017,"YTD",12040,"Smith, Keith","DAL",7.6,"1",0.475,"RB","RB",-8.819,-8.819
2018,"YTD",12212,"Kroft, Tyler","CIN",7.6,"1",1.52,"TE","TE",-6.643,-6.643
2017,"YTD",12815,"Sudfeld, Nate","PHI",7.56,"1",7.56,"QB","QB",-9.045,-9.045
2019,"YTD",12773,"Moore, Chris","BAL",7.53,"1",0.538,"WR","WR",-10.556,-10.556
2018,"YTD",13642,"Tate, Auden","CIN",7.5,"0",1.071,"WR","WR",-9.252,-9.252
2018,"YTD",13510,"Mickens, Jaydon","JAC",7.42,"1",1.237,"WR","WR",-9.086,-9.086
2017,"YTD",12367,"Murphy, Marcus","BUF",7.34,"1",7.34,"RB","RB",-1.954,-1.954
2017,"YTD",10747,"Charles, Orson","KCC",7.3,"1",1.46,"TE","TE",-6.903,-6.903
2017,"YTD",13172,"Brown, Noah","DAL",7.3,"1",0.562,"WR","WR",-10.065,-10.065
2018,"YTD",12040,"Smith, Keith","OAK",7.3,"1",0.456,"RB","RB",-13.544,-13.544
2019,"YTD",11676,"Matthews, Jordan","SFO",7.3,"1",2.433,"WR","WR",-8.661,-8.661
2017,"YTD",11817,"Berhe, Nat","NYG",7.2,"1",0.48,"DB","DB",-9.976,-9.976
2018,"YTD",13644,"Wims, Javon","CHI",7.2,"1",1.8,"WR","WR",-8.523,-8.523
2018,"YTD",12868,"Braunecker, Ben","CHI",7.2,"1",0.48,"TE","TE",-7.683,-7.683
2020,"YTD",14370,"Hudson, Tanner","TBB",7.1,"1",0.645,"TE","TE",-9.734,-9.734
2019,"YTD",10410,"Harris, Dwayne","OAK",7.07,"1",2.357,"WR","WR",-8.737,-8.737
2017,"YTD",12744,"Ward, Jihad","OAK",7,"1",1.167,"DL","DL",-6.433,-6.521
2017,"YTD",13536,"Irving, Isaiah","CHI",7,"1",7,"LB","LB",-2.688,-4.385
2017,"YTD",10103,"McManis, Sherrick","CHI",7,"1",0.538,"DB","DB",-9.918,-9.918
2017,"YTD",12812,"Bond, Devante","TBB",7,"1",0.5,"LB","LB",-9.188,-10.885
2017,"YTD",12496,"Lynch, Cameron","LAR",7,"1",0.5,"LB","LB",-9.188,-10.885
2017,"YTD",12720,"Kearse, Jayron","MIN",7,"1",0.467,"DB","DB",-9.989,-9.989
2017,"YTD",11799,"Aikens, Walt","MIA",7,"1",0.438,"DB","DB",-10.018,-10.018
2017,"YTD",10005,"Watson, Dekoda","SFO",7,"1",0.5,"LB","LB",-9.188,-10.885
2018,"YTD",13262,"Kpassagnon, Tanoh","KCC",7,"1",0.538,"DL","DL",-9.462,-8.774
